6608
negros;1010000101101100
dentes!;1010000101101101
pérolas;1010000101101110
passamos;1010000101101111
elegante;1010000101110000
trivial;1010000101110001
estantes;1010000101110010
cheias;1010000101110011
encadernados;1010000101110100
mapa-múndi;1010000101110101
mapas;1010000101110110
ébano;1010000101110111
fina;;1010000101111000
aberto;1010000101111001
Laemmert;1010000101111010
cristal;1010000101111011
“cristal;1010000101111100
rocha�?;1010000101111101
contígua;1010000101111110
Tocava;1010000101111111
citando;1010000110000000
óperas;1010000110000001
noticiou-me;1010000110000010
começara;1010000110000011
flauta;;1010000110000100
abandonou-a;1010000110000101
saudoso;1010000110000110
esplêndido;1010000110000111
coroava;1010000110001000
(não;1010000110001001
rainha;1010000110001010
flores);1010000110001011
tinha-as;1010000110001100
regiões;1010000110001101
encantado;1010000110001110
Encontramo-nos;1010000110001111
apreciá-lo;1010000110010000
Quatro;1010000110010001
ano;;1010000110010010
eleição;;1010000110010011
induzi;1010000110010100
agradável;;1010000110010101
comparando;1010000110010110
elogiasse;1010000110010111
corte;1010000110011000
colete;1010000110011001
apresentou-se;1010000110011010
Paris;1010000110011011
subitamente;1010000110011100
Perdi;1010000110011101
viajamos;1010000110011110
Confessou-me;1010000110011111
perda;1010000110100000
tirara;1010000110100001
parlamento;1010000110100010
incitara-o;1010000110100011
Falou-me;1010000110100100
iluminou-se-lhe;;1010000110100101
disfarçou;1010000110100110
creia;1010000110100111
tão-;1010000110101000
fartos;1010000110101001
partidos:;1010000110101010
precisamos;1010000110101011
desenvolver;1010000110101100
Lembra-se;1010000110101101
dizíamos;1010000110101110
Vassouras?;1010000110101111
andará;1010000110110000
Europa?;1010000110110001
arranjadas;1010000110110010
Sim?;1010000110110011
Perfeitamente;1010000110110100
Mostrei-lhe;1010000110110101
viu-os;1010000110110110
deslumbrado;1010000110110111
dados;1010000110111000
estatísticos;1010000110111001
folhetos;1010000110111010
cópias;1010000110111011
contratos;1010000110111100
referente;1010000110111101
matérias;1010000110111110
industriais;1010000110111111
lhos;1010000111000000
mostrasse;1010000111000001
declarou-me;1010000111000010
coligir;1010000111000011
ministérios;1010000111000100
associações;1010000111000101
opúsculos;1010000111000110
amontoava;1010000111000111
malas;;1010000111001000
intenso;1010000111001001
curto;;1010000111001010
recolheu;1010000111001011
anexins;1010000111001100
fórmulas;1010000111001101
parlamentares;1010000111001110
arsenal;1010000111001111
repetia-os;1010000111010000
laia;1010000111010001
experiência;;1010000111010010
prestígio;1010000111010011
inestimável;1010000111010100
tradição;1010000111010101
inglesa;1010000111010110
trazendo;1010000111010111
Comuns;1010000111011000
Saboreava-os;1010000111011001
aceitaria;1010000111011010
jamais;1010000111011011
aparelho;1010000111011100
verbal;;1010000111011101
optar;1010000111011110
optaria;1010000111011111
curtas;1010000111100000
cômodas;1010000111100001
lindas;1010000111100010
sonoras;1010000111100011
axiomáticas;1010000111100100
forçam;1010000111100101
reflexão;1010000111100110
preenchem;1010000111100111
vazios;1010000111101000
deixam;1010000111101001
Regressamos;1010000111101010
juntos;;1010000111101011
Pernambuco;1010000111101100
visitá-lo;;1010000111101101
achei-o;1010000111101110
preparando;1010000111101111
marcadas;1010000111110000
tiras;1010000111110001
rubricadas;1010000111110010
assim:;1010000111110011
Câmbio;1010000111110100
Taxa;1010000111110101
terras;1010000111110110
Questão;1010000111110111
cereais;1010000111111000
Inglaterra;1010000111111001
Opinião;1010000111111010
Stuart;1010000111111011
Mill;1010000111111100
Erro;1010000111111101
Thiers;1010000111111110
etc;1010000111111111
minucioso;1010001000000000
cálido;1010001000000001
Falava-;1010001000000010
expondo-me;1010001000000011
ab;1010001000000100
ovo;;1010001000000101
práticos;1010001000000110
prático;1010001000000111
empresa;;1010001000001000
inaugurar;1010001000001001
trecho;1010001000001010
capitalistas;1010001000001011
ingleses?;1010001000001100
tem?;1010001000001101
contentes;1010001000001110
esperançados?;1010001000001111
Muito;;1010001000010000
particularidades;1010001000010001
técnicas;1010001000010010
distraidamente;1010001000010011
estimava;1010001000010100
entregue;1010001000010101
industrial;;1010001000010110
precisávamos;1010001000010111
fez-me;1010001000011000
exórdio;1010001000011001
proferir;1010001000011010
borrão;1010001000011011
explicou-me;;1010001000011100
capitais;1010001000011101
ficam;1010001000011110
começou:;1010001000011111
crescente;1010001000100000
espíritos;1010001000100001
alarido;1010001000100010
partidário;1010001000100011
encobre;1010001000100100
legítimos;1010001000100101
permiti;1010001000100110
Senhores;1010001000100111
notai;1010001000101000
melhoramentos;1010001000101001
materiais;1010001000101010
desconheço;1010001000101011
replicar;;1010001000101100
dir-me-eis;1010001000101101
compõe;1010001000101110
estômago;1010001000101111
digerir;1010001000110000
Respondo-vos;1010001000110001
valerá;1010001000110010
caminhar;;1010001000110011
repetirei;1010001000110100
interior:;1010001000110101
engatinha;;1010001000110110
estiver;1010001000110111
assombrado;1010001000111000
desvairado;1010001000111001
abismo;1010001000111010
psicologia;1010001000111011
rasgava;1010001000111100
persuadido;1010001000111101
escreveu;1010001000111110
trâmites;1010001000111111
(perdoem-me;1010001001000000
enfatuação);1010001001000001
evolução;1010001001000010
definiu;1010001001000011
engendrou;1010001001000100
parecessem;1010001001000101
redondo;1010001001000110
comprido;1010001001000111
moreno;1010001001001000
divergia;1010001001001001
Acresce;1010001001001010
paternidade;1010001001001011
nascia;1010001001001100
segundo;;1010001001001101
desfaria;1010001001001110
estudado;1010001001001111
morado;1010001001010000
bacharéis;1010001001010001
advocacia;1010001001010010
magistratura;1010001001010011
política;;1010001001010100
eleito;1010001001010101
provincial;1010001001010110
187..;1010001001010111
legislatura;1010001001011000
Herdara;1010001001011001
bens;1010001001011010
renda;1010001001011011
advogava;1010001001011100
Posto;1010001001011101
abastado;1010001001011110
vais;1010001001011111
Ponho;1010001001100000
parentes;;1010001001100001
conselhos;1010001001100010
convenceu;1010001001100011
rematada;1010001001100100
merecesse;1010001001100101
parentes?;1010001001100110
bajular;1010001001100111
fique-se;1010001001101000
buscaram;1010001001101001
reconciliar-se;1010001001101010
mostrou-lhe;1010001001101011
recôndita;1010001001101100
desses;1010001001101101
ligado;1010001001101110
estudos;1010001001101111
bradava;1010001001110000
parte:;1010001001110001
estranhos;;1010001001110010
leva;1010001001110011
contá-lo;1010001001110100
aquietou-lhe;1010001001110101
ditinhos;1010001001110110
separemos;1010001001110111
diga..;1010001001111000
amizades;1010001001111001
capricho;1010001001111010
peraltas;1010001001111011
sem-vergonha!;1010001001111100
fale;1010001001111101
grosseiro;1010001001111110
leve!;1010001001111111
forem;1010001010000000
designadas;1010001010000001
velhacos;1010001010000010
querem;1010001010000011
comer-me;1010001010000100
dinheiro?;1010001010000101
está..;1010001010000110
Eu?;1010001010000111
então?;1010001010001000
é..;1010001010001001
tal!;1010001010001010
viviam;1010001010001011
unida;1010001010001100
acordava;1010001010001101
almoçava;1010001010001110
Jantavam;1010001010001111
passeavam;1010001010010000
acabavam;1010001010010001
ajudá-lo;1010001010010010
obrigação;;1010001010010011
busca;1010001010010100
textos;1010001010010101
marcava-os;1010001010010110
carregava;1010001010010111
esquecia;1010001010011000
facilidade;1010001010011001
supria-lhe;1010001010011010
vendo;1010001010011011
buscá-los;1010001010011100
grande;;1010001010011101
procurava-o;1010001010011110
ansiosamente;1010001010011111
fadiga;1010001010100000
estes?;1010001010100001
São;;1010001010100010
Dá;1010001010100011
levo;1010001010100100
suspirava:;1010001010100101
você!;1010001010100110
humor;1010001010100111
molestar;1010001010101000
acusou;1010001010101001
puro;1010001010101010
outro:;1010001010101011
“Você;1010001010101100
lembrar-me;1010001010101101
aquilo�?;1010001010101110
escrevia-as;1010001010101111
dependiam;1010001010110000
horas;;1010001010110001
levava-lhe;1010001010110010
procurar;1010001010110011
esperá-las;1010001010110100
descobria-lhe;1010001010110101
jantares;1010001010110110
espetáculos;1010001010110111
caro;1010001010111000
exemplar;1010001010111001
perdulário;1010001010111010
repreensivo;1010001010111011
letras;1010001010111100
ciências;1010001010111101
botar;1010001010111110
fora?;1010001010111111
concluía;1010001011000000
obrigá-lo;1010001011000001
aceitando;1010001011000010
Subiram;1010001011000011
Petrópolis;1010001011000100
serra;1010001011000101
falassem;1010001011000110
advertiu;1010001011000111
fazê-la;1010001011001000
porcaria;1010001011001001
disse-me..;1010001011001010
entende;1010001011001011
espiga;1010001011001100
decente?;1010001011001101
torto?;1010001011001110
ladrão!;1010001011001111
prática;1010001011010000
espichou-se;1010001011010001
redondamente;1010001011010010
creio..;1010001011010011
aposto;1010001011010100
pagou?;1010001011010101
ignorante;1010001011010110
sacou;1010001011010111
canivete;1010001011011000
rasgou-;1010001011011001
bastasse;1010001011011010
artista;1010001011011011
transmitiu;1010001011011100
asno;1010001011011101
diversão;1010001011011110
brigaram;;1010001011011111
reformar;1010001011100000
letra;;1010001011100001
endossante;1010001011100010
entendia;1010001011100011
valer;1010001011100100
(um;1010001011100101
quinhentos);1010001011100110
emprestaria;1010001011100111
pagasse;1010001011101000
consentiu;1010001011101001
admitiu;1010001011101010
vê;1010001011101011
envergonha;1010001011101100
você...;1010001011101101
recebe;1010001011101110
fazemos;1010001011101111
querido..;1010001011110000
concordar;1010001011110001
união;1010001011110010
chamava-lhes;1010001011110011
“casadinhos;1010001011110100
fresco�?;1010001011110101
letrado;1010001011110110
Pílades;1010001011110111
lágrimas:;1010001011111000
úmida;1010001011111001
inventa;1010001011111010
inspirá-lo;1010001011111011
sensível;1010001011111100
distinção;;1010001011111101
acender-lhe;1010001011111110
pancadinha;1010001011111111
ventre;1010001100000000
aprová-lo;1010001100000001
acentuar;1010001100000010
derretê-lo;1010001100000011
descompor;1010001100000100
rir-se;;1010001100000101
entornava-se-lhe;1010001100000110
apático;1010001100000111
sacada;1010001100001000
vencimento;1010001100001001
cobrá-la;1010001100001010
arrabalde;1010001100001011
plano;;1010001100001100
levar-lhe;1010001100001101
recusá-lo;1010001100001110
dizendo-lhe;1010001100001111
precisar;1010001100010000
devedor;1010001100010001
pagou;1010001100010010
acompanhava;1010001100010011
constância;1010001100010100
zelo;1010001100010101
punha;1010001100010110
demandas;1010001100010111
habilitações;1010001100011000
distinto;1010001100011001
dia;;1010001100011010
precisa;1010001100011011
amigo:;1010001100011100
resta;1010001100011101
molhados;1010001100011110
respondesse;1010001100011111
“iria;1010001100100000
morte�?;1010001100100001
Redobrou;1010001100100010
revelar;1010001100100011
nomeou-o;1010001100100100
testamenteiro;1010001100100101
herdeiro;1010001100100110
Guarde-me;1010001100100111
entregando;1010001100101000
Sinto-;1010001100101001
vontades;1010001100101010
rica;;1010001100101011
guarda-livros;1010001100101100
Haviam;1010001100101101
brigado;1010001100101110
herança;;1010001100101111
ligou;1010001100110000
elogio;1010001100110001
finada;1010001100110010
louvou;1010001100110011
afirmava;1010001100110100
integralmente;1010001100110101
começarmos;1010001100110110
elogiá-la;1010001100110111
perder-se;1010001100111000
vaidosa;1010001100111001
parece?;1010001100111010
possuía;1010001100111011
conteve-se;1010001100111100
piscou;1010001100111101
melancolia:;1010001100111110
toco;1010001100111111
Mal?;1010001101000000
Muito;1010001101000001
piscar;1010001101000010
ponderou;1010001101000011
mês;;1010001101000100
distração;1010001101000101
elevada;1010001101000110
Além;1010001101000111
aprovou;1010001101001000
composição;1010001101001001
elegíaca;1010001101001010
capazes;1010001101001011
inventar;1010001101001100
toquei;1010001101001101
riu;1010001101001110
Até;1010001101001111
próximas;1010001101010000
gostou;1010001101010001
alemãs;;1010001101010010
achou-lhes;1010001101010011
Chamava;1010001101010100
apelido;1010001101010101
adotado;1010001101010110
modificado;1010001101010111
plural:;1010001101011000
Pronomes;1010001101011001
possessivos;1010001101011010
dão;1010001101011011
intimidade;;1010001101011100
existia;1010001101011101
contarmos;1010001101011110
apresentado;1010001101011111
farejada;1010001101100000
sagaz;1010001101100001
gostando;1010001101100010
mortais?;1010001101100011
pousasse;1010001101100100
obedecem;1010001101100101
pai;;1010001101100110
pousava-os;1010001101100111
feriam;1010001101101000
aborrecida;1010001101101001
tocasse;1010001101101010
feiticeira;1010001101101011
sonhara;1010001101101100
pensara;1010001101101101
imprimi-lo;1010001101101110
complicava-se;1010001101101111
temor;1010001101110000
engoliu;1010001101110001
ousou;1010001101110010
dissesse;;1010001101110011
Adiou;1010001101110100
hesitações;1010001101110101
aprova;1010001101110110
sério;;1010001101110111
confundia-se;1010001101111000
verdadeiramente;1010001101111001
pálido;1010001101111010
Aprova?;1010001101111011
responder;1010001101111100
fechou-a;1010001101111101
fitou;1010001101111110
estendia;1010001101111111
asneira;1010001110000000
Estava;1010001110000001
acostumado;1010001110000010
ouvir-lhe;1010001110000011
vocábulo;1010001110000100
afrontava;1010001110000101
melindrosa;1010001110000110
meditação;1010001110000111
desenganado;1010001110001000
surdamente;1010001110001001
ouvir:;1010001110001010
isso?;1010001110001011
pegando-lhe;1010001110001100
assustado;1010001110001101
soltou;1010001110001110
asas;1010001110001111
estará;1010001110010000
paradoxal;1010001110010001
bateu;1010001110010010
alegou;1010001110010011
visitar;1010001110010100
desembargador;1010001110010101
Entrara;1010001110010110
daqueles;1010001110010111
epítetos;1010001110011000
costumados;1010001110011001
idiota;1010001110011010
crédulo;1010001110011011
paspalhão;1010001110011100
tê-lo;1010001110011101
ofendido;;1010001110011110
acabrunhado;1010001110011111
“Mas;1010001110100000
esposa?�?;1010001110100001
gastou;1010001110100010
Advertiu;1010001110100011
Esperou;1010001110100100
abraçá-lo;1010001110100101
interrogá-lo..;1010001110100110
forças;;1010001110100111
enfiou;1010001110101000
desesperado;1010001110101001
Camila;;1010001110101010
tinha-se;1010001110101011
constipada;1010001110101100
declarado;1010001110101101
olhares;1010001110101110
seus;;1010001110101111
faceirice;1010001110110000
Contando;1010001110110001
ensejo;1010001110110010
consolação;1010001110110011
agonia;;1010001110110100
negou-lha;1010001110110101
Recolheu-se;1010001110110110
dormiu;1010001110110111
Sonhou;1010001110111000
montanhas;1010001110111001
surdir;1010001110111010
debaixo;1010001110111011
fincar;1010001110111100
“Infame;1010001110111101
acesos;1010001110111110
vens;1010001110111111
minha?;1010001111000000
Toma;1010001111000001
toma;1010001111000010
completo.�;1010001111000011
meteu-lho;1010001111000100
víscera;1010001111000101
repô-la;1010001111000110
acabaram;1010001111000111
cuspi-la;1010001111001000
pior;;1010001111001001
cravaram-se;1010001111001010
ergueu;1010001111001011
estendeu-lhe;1010001111001100
maldição;1010001111001101
melodramas;1010001111001110
rapaz;;1010001111001111
brotaram-;1010001111010000
imensas;1010001111010001
encheram;1010001111010010
vale;1010001111010011
sufocado;1010001111010100
ilusão;1010001111010101
pesadelo;1010001111010110
esfregou;1010001111010111
sentou-;1010001111011000
Onde;1010001111011001
estava?;1010001111011010
era?;1010001111011011
ponte?;1010001111011100
insônia;1010001111011101
rememorando;1010001111011110
conclusão;1010001111011111
rival;1010001111100000
ela..;1010001111100001
cruéis;1010001111100010
vez;;1010001111100011
verdade..;1010001111100100
redigia;1010001111100101
Interrompeu-as;1010001111100110
fitá-lo;1010001111100111
erguer-se;1010001111101000
armário;1010001111101001
testador;1010001111101010
vai;1010001111101011
sentando-se;1010001111101100
sentiu-lhe;1010001111101101
voz;;1010001111101110
Pediu-lhe;1010001111101111
testamento;;1010001111110000
depositário;1010001111110001
Instou;1010001111110010
tremida;1010001111110011
emendas;1010001111110100
datas;1010001111110101
erradas;1010001111110110
entristecia;1010001111110111
parava;1010001111111000
fito;1010001111111001
Entendo;1010001111111010
subitamente;;1010001111111011
flecha;1010001111111100
resto;;1010001111111101
crê;;1010001111111110
desposar;1010001111111111
a;101001
remédio;1010100000000000
latim;1010100000000001
serviu;1010100000000010
testemunha;1010100000000011
levando;1010100000000100
afilhados;1010100000000101
atravessava;1010100000000110
Praça;1010100000000111
Quinze;1010100000001000
Novembro;1010100000001001
bala;1010100000001010
revoltosa;1010100000001011
instantaneamente;1010100000001100
enterrado;1010100000001101
Batista;;1010100000001110
sepultura;1010100000001111
epitáfio;1010100000010000
termina;1010100000010001
frase:;1010100000010010
“Orai;1010100000010011
ele!�?;1010100000010100
fecho;1010100000010101
grego;1010100000010110
Pilades;1010100000010111
personagem;1010100000011000
Sófocles;1010100000011001
Orai;1010100000011010
ele!;1010100000011011
Cabriolet;1010100000011100
vigário;1010100000011101
sacramentar;1010100000011110
geração;1010100000011111
saberá;1010100000100000
rol;1010100000100001
veículos;1010100000100010
praça;1010100000100011
particulares;1010100000100100
promete;1010100000100101
destruição;1010100000100110
entrarem;1010100000100111
cavadores;1010100000101000
ruínas;1010100000101001
achar-se-á;1010100000101010
ossos;1010100000101011
chova;1010100000101100
brilhe;1010100000101101
juntará;1010100000101110
espectro;1010100000101111
arqueólogo;1010100000110000
dirá;1010100000110001
esqueletos;1010100000110010
história;;1010100000110011
Dois!;1010100000110100
dois;;1010100000110101
Coitado;1010100000110110
Pedrinho!;1010100000110111
coitada!;1010100000111000
gemer;1010100000111001
leia;1010100000111010
turva;1010100000111011
dúvidas;1010100000111100
picar;1010100000111101
combinar;1010100000111110
deveras;;1010100000111111
descreio;1010100001000000
ansiasse;1010100001000001
Trazia;1010100001000010
cor;;1010100001000011
devotas;1010100001000100
maridos;1010100001000101
comiam;1010100001000110
bebiam;1010100001000111
virtudes;1010100001001000
dotes;1010100001001001
solteiras;1010100001001010
comportamento;1010100001001011
casadas;1010100001001100
viúvas;1010100001001101
Pesquisava;1010100001001110
quarentão;1010100001001111
pouca;1010100001010000
barba;1010100001010001
grisalho;1010100001010010
meão;1010100001010011
esses?�?;1010100001010100
ardesse;1010100001010101
sabê-los;1010100001010110
impediria;1010100001010111
pio;1010100001011000
caminhando;1010100001011001
igreja;1010100001011010
esperava-os;;1010100001011011
desbarretou-se;1010100001011100
passantes;1010100001011101
ajoelharam-se;1010100001011110
entravam;1010100001011111
enfiava;1010100001100000
Misericórdia;1010100001100001
desandou;1010100001100010
andem;1010100001100011
nuvens;1010100001100100
tinha-os;1010100001100101
confusos;1010100001100110
Nosso-Pai;1010100001100111
adorá-lo;1010100001101000
benta;1010100001101001
hissope;1010100001101010
levava;;1010100001101011
aparecendo;1010100001101100
substituía;1010100001101101
sege;1010100001101110
ocupava;1010100001101111
“Há;1010100001110000
hóspede;1010100001110001
vazia;1010100001110010
serão?;1010100001110011
ouvi...;1010100001110100
Amigos;1010100001110101
mandariam;1010100001110110
cabriolet?;1010100001110111
ambos.�;1010100001111000
cogitando;1010100001111001
sobrado;1010100001111010
velas;1010100001111011
apearam-se;1010100001111100
subiram;1010100001111101
acompanhados;1010100001111110
beijou;1010100001111111
anel;1010100010000000
Gente;1010100010000001
burburinho;1010100010000010
claridade;1010100010000011
uso;1010100010000100
Nhô;1010100010000101
absolvido;1010100010000110
ungido;1010100010000111
Brito;;1010100010001000
Campinas;;1010100010001001
terrível..;1010100010001010
escutaram;1010100010001011
arregaladamente;1010100010001100
viriam;1010100010001101
moda;1010100010001110
Ficou-lhe;1010100010001111
Qualquer;1010100010010000
importância;1010100010010001
fatia;1010100010010010
sagrado;1010100010010011
despir;1010100010010100
sobrepeliz;1010100010010101
despedir;1010100010010110
comenda;1010100010010111
Compôs;1010100010011000
fornecimento;1010100010011001
cargos;1010100010011010
paroquiais;1010100010011011
comerciais;1010100010011100
eleitorais;1010100010011101
daqui;1010100010011110
máximas;1010100010011111
mínimas;1010100010100000
nitidez;1010100010100001
completas;1010100010100010
iguais;1010100010100011
Sabia-as;1010100010100100
padre-nosso;1010100010100101
comia;1010100010100110
mastigando;1010100010100111
mandasse;1010100010101000
rezar;1010100010101001
dúzias;1010100010101010
padre-;1010100010101011
seguidamente;1010100010101100
alheias;;1010100010101101
sabê-las;1010100010101110
pesquisava-as;1010100010101111
decorava-as;1010100010110000
saíam;1010100010110001
enredava;1010100010110010
maldizia;1010100010110011
ratificar;1010100010110100
retificar;1010100010110101
Martinho;1010100010110110
vice-;1010100010110111
versa;1010100010111000
recordava;1010100010111001
Deus;;1010100010111010
refletiu;1010100010111011
falhava;1010100010111100
sacrifício;1010100010111101
consubstanciados;1010100010111110
atravessa;1010100010111111
murmura;1010100011000000
desfiado;1010100011000001
rosário;1010100011000010
aflita;1010100011000011
retirou-se;1010100011000100
lembrara-se;1010100011000101
escaparão;;1010100011000110
morrerá;1010100011000111
Parecem;1010100011001000
principalmente;;1010100011001001
padece;1010100011001010
aqui?;1010100011001011
pasmado;1010100011001100
Já;;1010100011001101
quatorze;1010100011001110
Carlos;1010100011001111
apanharam;1010100011010000
doença..;1010100011010001
dizendo;;1010100011010010
semblante;1010100011010011
morder;1010100011010100
paredes;1010100011010101
detiveram;1010100011010110
médicos;1010100011010111
teriam;1010100011011000
errado;1010100011011001
remédio;;1010100011011010
desandava;1010100011011011
apagando;1010100011011100
aborrecer;1010100011011101
murmúrio;1010100011011110
fechava;1010100011011111
cuidado;;1010100011100000
arredado;1010100011100001
estacando;1010100011100010
Parecia;1010100011100011
impaciente;1010100011100100
referir;1010100011100101
“história;1010100011100110
terrível�?;1010100011100111
anunciara;1010100011101000
ousava;1010100011101001
dizê-la;1010100011101010
sentou-se;1010100011101011
Viu;1010100011101100
cumpria;1010100011101101
conforto;1010100011101110
seguinte;;1010100011101111
aguardar;1010100011110000
cansaço;1010100011110001
Boas;1010100011110010
Casar?;1010100011110011
outro?;1010100011110100
confirmou;1010100011110101
melancólica;1010100011110110
anunciada;1010100011110111
Observou;1010100011111000
atacados;1010100011111001
moribundos..;1010100011111010
despedisse;1010100011111011
Correu;1010100011111100
pranto;1010100011111101
sufocado;;1010100011111110
pouco?;1010100011111111
Conhecia;1010100100000000
Mata-porcos;1010100100000001
supor;1010100100000010
gostasse;1010100100000011
moribundo;1010100100000100
forçoso;1010100100000101
acompanhara..;1010100100000110
dar-;1010100100000111
tomasse;1010100100001000
declarou;1010100100001001
Ambas;1010100100001010
receberá;1010100100001011
guarda;1010100100001100
vier;1010100100001101
expirar;1010100100001110
ansiava;1010100100001111
fornecedor;1010100100010000
jurar;1010100100010001
almas;1010100100010010
calaria;1010100100010011
assoalhar;1010100100010100
alheias;1010100100010101
gradas;1010100100010110
honradas;1010100100010111
animado;1010100100011000
confiou;1010100100011001
criados;1010100100011010
souberam;1010100100011011
Mata-;1010100100011100
abominável..;1010100100011101
foi...;1010100100011110
precipitou-se;1010100100011111
sentindo;1010100100100000
verdade;;1010100100100001
fulminados;1010100100100010
velaria;1010100100100011
juntar;1010100100100100
tomou...;1010100100100101
viessem;1010100100100110
passamento;1010100100100111
choro;1010100100101000
fraco;1010100100101001
noivo..;1010100100101010
perdoe!;1010100100101011
impedimento;1010100100101100
canônico;1010100100101101
consórcio;1010100100101110
pegaram;1010100100101111
fiados;1010100100110000
meios;1010100100110001
inteiros;1010100100110010
meteram-se;1010100100110011
fugiram;1010100100110100
Dado;1010100100110101
alcançamos;1010100100110110
Cidade;1010100100110111
pungidos;1010100100111000
vexados;1010100100111001
captura;1010100100111010
adoeceram;1010100100111011
ouvindo-lhe;1010100100111100
Guardou-o;1010100100111101
obituário;1010100100111110
combinou;1010100100111111
ir;10101001010
mim;10101001011
foi;101010011
na;101010100
minha;1010101010
tal;10101010110
menos;10101010111
era;10101011
que;101011
então;10110000000
podia;10110000001
seria;101100000100
pessoa;101100000101
filho;101100000110
Já;101100000111
comendador;101100001000
vi;101100001001
algum;10110000101
das;1011000011
um;10110001
com;10110010
ele;101100110
depois;1011001110
agora;10110011110
indiscreto;1011001111100000
espalhou;1011001111100001
contá-la;1011001111100010
meteu-se-lhe;1011001111100011
sacramentos;;1011001111100100
conversou;1011001111100101
familiarmente;1011001111100110
Donde;1011001111100111
nossa;1011001111101
outras;101100111111
lhe;101101000
tia;10110100100
mão;10110100101
lá;10110100110
dizer;10110100111
viu;101101010000
ferro;101101010001
havia;101101010010
Tinha;101101010011
cabeça;101101010100
todo;101101010101
força;101101010110
veio;101101010111
amor;101101011000
comigo;101101011001
fazer;101101011010
Na;101101011011
está;101101011100
Zeca;101101011101
tenho;1011010111100
levou;1011010111101
consigo;1011010111110
escravos;1011010111111
Quem;1011011000000
família;1011011000001
talvez;1011011000010
depressa;1011011000011
casar;1011011000100
possível;1011011000101
único;1011011000110
criança;1011011000111
triste;1011011001000
sabe;1011011001001
olho;1011011001010
jornais;1011011001011
razão;1011011001100
simples;1011011001101
Este;1011011001110
voz;1011011001111
deixar;1011011010000
pôde;1011011010001
rápido;1011011010010
chegou;1011011010011
causa;1011011010100
Ainda;1011011010101
dei;1011011010110
dez;1011011010111
minutos;1011011011000
sobre;1011011011001
Creio;1011011011010
De;1011011011011
efeito;1011011011100
revolução;1011011011101
Prazeres;1011011011110
rindo;1011011011111
me;101101110
pareceu;1011011110000
crime;1011011110001
guerra;1011011110010
claro;1011011110011
achei;1011011110100
nossos;1011011110101
continuou;1011011110110
movimento;1011011110111
Maria;1011011111
Câmara;1011100000000
cama;1011100000001
cabriolet;1011100000010
chamar-se;1011100000011000
“anedota;1011100000011001
cabriolet�?;1011100000011010
FIM;1011100000011011
tiver;10111000000111
amigo;10111000001
assim;10111000010
muito;10111000011
Cora;10111000100
Quando;10111000101
sem;1011100011
do;10111001
Nem;101110100000
nome;101110100001
aqui;101110100010
eles;101110100011
nas;101110100100
dizia;101110100101
deu;101110100110
notícia;101110100111
mais;101110101
jantar;101110110000
coisas;101110110001
É;101110110010
disse-me;101110110011
carta;101110110100
tio;101110110101
E;10111011011
Não;101110111
é;101111000
noite;10111100100
este;10111100101
eram;10111100110
Gonçalves;10111100111
tem;101111010000
toda;101111010001
fazia;101111010010
meio;101111010011
primeiro;101111010100
ninguém;101111010101
falar;101111010110
mulher;101111010111
ali;101111011000
daquela;1011110110010
atrás;1011110110011
muitos;1011110110100
além;1011110110101
contra;1011110110110
via;1011110110111
história;1011110111000
moça;1011110111001
vinte;1011110111010
festa;1011110111011
devia;1011110111100
rir;1011110111101
Deus;1011110111110
soube;1011110111111
senhora;1011111000000
próprio;1011111000001
tarde;1011111000010
cara;1011111000011
Foi;1011111000100
haver;1011111000101
aquela;1011111000110
achou;1011111000111
sabia;1011111001000
ambos;1011111001001
manhã;1011111001010
ficar;1011111001011
rosto;1011111001100
pudesse;1011111001101
parece;1011111001110
grandes;1011111001111
gestos;1011111010000
lágrimas;1011111010001
tivesse;1011111010010
caminho;1011111010011
deixou;1011111010100
Então;1011111010101
política;1011111010110
hoje;1011111010111
respeito;1011111011000
céu;1011111011001
gente;1011111011010
escola;1011111011011
Felícia;1011111011100
idéias;10111110111010
humana;10111110111011
Fez;10111110111100
pôs;10111110111101
matar;10111110111110
aí;10111110111111
ordem;10111111000000
disso;10111111000001
fugido;10111111000010
quantia;10111111000011
gratificação;10111111000100
acaso;10111111000101
davam;10111111000110
Candinho;10111111000111
fugidos;10111111001000
atenção;10111111001001
aliás;10111111001010
cadeiras;10111111001011
tempo;;10111111001100
soubesse;10111111001101
passava;10111111001110
encontro;10111111001111
daquele;10111111010000
pior;10111111010001
viria;10111111010010
correu;10111111010011
longos;10111111010100
criatura;10111111010101
Nunca;10111111010110
nisto;10111111010111
alegre;10111111011000
conversa;10111111011001
Quer;10111111011010
modo;10111111011011
somente;10111111011100
escrever;10111111011101
será;10111111011110
frase;10111111011111
ternura;10111111100000
receber;10111111100001
desespero;10111111100010
fossem;10111111100011
vou;10111111100100
justamente;10111111100101
mil-réis;10111111100110
Largo;10111111100111
Ajuda;10111111101000
espetáculo;10111111101001
sendo;10111111101010
comoção;10111111101011
nada;;10111111101100
ponto;10111111101101
impossível;10111111101110
Houve;10111111101111
abriu;10111111110000
neste;10111111110001
Felizmente;10111111110010
Pode;10111111110011
encontrei;10111111110100
quarenta;10111111110101
viúva;10111111110110
graças;10111111110111
Ouvidor;10111111111000
Quitanda;10111111111001
lembrou-me;10111111111010
dizendo;10111111111011
cocheiro;10111111111100
passando;10111111111101
